The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -4.1079e-10
Smallest slack in design: -3.93537e-09
Total slack in design: -1.37128e-06
Total negative slack: 1.37128e-06


Range		-3.9e-09 to -3.2e-09	-3.2e-09 to -2.5e-09	-2.5e-09 to -1.8e-09	-1.8e-09 to -1.1e-09	-1.1e-09 to -4.1e-10	Not analysed
Slacks in range		89			48			126			295			228			56

Net #	Driver_tnode	to_node	Slack

    0	 1559		    0	-3.89132e-09
    1	 1216		    1	-3.91279e-09
    2	12212		    2	-1.56329e-09
    3	 6365		    3	-3.38247e-09
			 8991	-1.0145e-09
    4	 6353		    4	-3.38247e-09
			 9003	-9.02655e-10
    5	 6341		    5	-3.38247e-09
			 9000	-1.17261e-09
    6	 6305		    6	-3.38247e-09
			 8996	-8.27368e-10
    7	 6311		    7	-3.38247e-09
			 9006	-1.22039e-09
    8	 6380		    8	-3.38247e-09
			 8997	-1.22531e-09
    9	 2992		    9	-2.27826e-09
   10	 2996		   10	-3.66542e-09
   11	 2627		   11	-3.93537e-09
   12	 3358		   12	-3.91279e-09
   13	 6368		   13	-3.40505e-09
			 8995	-1.03708e-09
   14	 6326		   14	-3.38247e-09
			 8994	-1.37842e-09
   15	 9629		   15	-8.7737e-10
			 1192	-2.31658e-09
			 1536	-1.3929e-09
			 1867	-1.0129e-09
			 2260	-1.61908e-09
			 2603	-8.12205e-10
			 2987	-8.7737e-10
			 3330	-1.57479e-09
			 3721	-7.42948e-10
			 4062	-1.0129e-09
			 4406	-1.75468e-09
			 4772	-7.42948e-10
			 5137	-2.4751e-09
			 5518	-1.50724e-09
			 5914	-8.12205e-10
			 6386	-1.0129e-09
			 6762	-8.78477e-10
			 7127	-9.90394e-10
			 7506	-1.0129e-09
			 7873	-1.0129e-09
			 8246	-8.78477e-10
			 8631	-1.0129e-09
			 9649	-7.42948e-10
			10025	-8.54865e-10
			10391	-6.29999e-10
			10748	-5.87339e-10
			11146	-9.71346e-10
			12204	-1.38105e-09
   16	12209		   16	-1.79742e-09
   17	 2266		   17	-3.75689e-09
   18	   18		 1184	-3.77837e-09
			 1528	-3.89132e-09
			 2250	-3.62137e-09
			 2606	-3.93537e-09
			 2986	-3.64395e-09
			 3335	-3.91279e-09
			 3724	-1.45829e-09
			 5505	-1.71779e-09
			11131	-1.54681e-09
			12200	-1.72713e-09
   19	   19		 1190	-3.80095e-09
			 1534	-3.77837e-09
			 2256	-3.64395e-09
			 2611	-3.93537e-09
			 2975	-3.66542e-09
			 3345	-3.79984e-09
			 3720	-1.34534e-09
			 4404	-1.80963e-09
			 5506	-1.60484e-09
			11132	-1.54571e-09
			12205	-1.5916e-09
			12541	-9.08528e-10
   20	   20		 1207	-3.91279e-09
			 1551	-3.89132e-09
			 2263	-3.75689e-09
			 2617	-3.91286e-09
			 2985	-3.64395e-09
			 3350	-3.89028e-09
			 3723	-1.45718e-09
			 4398	-1.78712e-09
			 5501	-1.69529e-09
			12196	-1.70463e-09
			12556	-1.02037e-09
   21	   21		  362	-3.8425e-09
			  860	-3.93537e-09
			 1866	-2.66326e-09
   22	   22		  366	-3.43742e-09
			  872	-3.43742e-09
			 1879	-3.43742e-09
			 2614	-2.75023e-09
			 2978	-2.27826e-09
			 4409	-1.60342e-09
			 6396	-3.09761e-09
			 6761	-1.72681e-09
			 7129	-3.03133e-09
			 7502	-3.0965e-09
			 7872	-1.73574e-09
			 8251	-2.97966e-09
			 8620	-2.97716e-09
			 9001	-2.93839e-09
			 9322	-3.28613e-09
			 9646	-1.83031e-09
			12561	-1.69323e-09
			13363	-1.26561e-09
   23	   23		 1195	-3.77837e-09
			 1539	-3.89132e-09
			 2259	-3.62137e-09
			 2613	-3.93537e-09
			 2974	-3.64395e-09
			 3346	-3.91279e-09
			 3712	-1.45829e-09
			 4400	-1.80963e-09
			 5504	-1.71779e-09
			11140	-1.54571e-09
			12199	-1.70455e-09
			12557	-1.02148e-09
   24	13699		   24	--
			  694	--
			 1217	--
			 1560	--
			 1889	--
			 2268	--
			 2630	--
			 3000	--
			 3360	--
			 3730	--
			 4071	--
			 4426	--
			 4793	--
			 5157	--
			 5530	--
			 5933	--
			 6411	--
			 6787	--
			 7151	--
			 7522	--
			 7896	--
			 8269	--
			 8647	--
			 9670	--
			10049	--
			10413	--
			10772	--
			11158	--
			11509	--
			11862	--
			12219	--
			12584	--
   25	 8644		  349	-2.97716e-09
			13125	-1.78345e-09
   26	 2628		  350	-2.75023e-09
			13119	-1.96303e-09
   27	 6782		  351	-2.72476e-09
   28	 2624		  352	-2.76853e-09
			 9313	-1.67401e-09
   29	 7518		  353	-3.0965e-09
			13116	-1.71316e-09
   30	  887		  354	-3.34455e-09
			 1874	-2.16531e-09
   31	 2620		  355	-3.10353e-09
			 9325	-1.55242e-09
   32	 2619		  356	-3.23905e-09
			 9324	-1.5475e-09
   33	 7150		  357	-2.8217e-09
			13113	-1.84766e-09
   34	 9348		  358	-3.00626e-09
			13029	-1.96303e-09
   35	 8646		  359	-2.82052e-09
			13122	-1.74579e-09
   36	 1887		  360	-3.43742e-09
			  871	-3.39587e-09
   37	  880		  361	-3.43742e-09
