Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.99812
Smallest timing criticality in design: 0
Total timing criticality in design: 1808.89

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		38			0			463			387			417			



Net #	Driver_tnode	 to_node	Timing criticality

    0	15613		    0		1.039882
    1	 4779		    1		1.697303
			  726		1.699656
    2	  387		    2		1.990961
			  750		1.989809
    3	 6523		    3		1.504215
			  755		1.499361
    4	 3016		    4		1.337864
			  360		1.321817
			  739		1.330706
			 1089		1.315860
			 1471		1.321866
			 1830		1.369590
			 2234		1.321817
			 2628		1.315811
			 3308		1.321866
			 3986		1.337815
			 4353		1.347968
			 5293		1.321817
			 5731		1.359882
			 6078		1.353876
			 6929		1.321817
			 7371		1.352724
			 7749		1.336663
			 8111		1.346718
			 8475		1.358730
			 8818		1.365839
			 9187		1.321817
			 9514		1.336663
			 9965		1.321817
			10345		1.351572
			10691		1.359833
			11081		1.352724
			11468		1.346767
			11953		1.358730
			12419		1.353876
			12716		1.358632
			13070		1.346718
			13510		1.364687
    5	  764		    5		1.107971
			 3718		1.984303
			14474		1.040263
    6	  761		    6		1.979705
    7	15072		    7		1.692400
    8	15565		    8		1.056854
			  372		1.062861
			  753		1.049745
			 1082		1.050848
			 1470		1.044891
			 1825		1.092615
			 2245		1.092842
			 2635		1.086836
			 3306		1.039882
			 3992		1.086787
			 4360		1.050848
			 5286		1.062861
			 5718		1.044842
			 6058		1.056854
			 6947		1.080781
			 7372		1.068867
			 7739		1.080781
			 8133		1.043690
			 8467		1.062861
			 8847		1.074824
			 9198		1.098799
			 9517		1.062861
			 9953		1.086787
			10350		1.086787
			10700		1.080830
			11093		1.067714
    9	 1482		    9		1.058338
			  374		1.047372
			  749		1.073184
			 1088		1.058338
			 1827		1.089139
			 2253		1.059384
			 2622		1.047372
			 2983		1.095251
			 3307		1.035409
			 3993		1.053378
			 4361		1.060310
			 5292		1.057340
			 5722		1.066267
			 6081		1.053329
			 6927		1.047372
			 7380		1.090291
			 7740		1.074230
			 8110		1.066267
			 8468		1.096248
			 8822		1.059384
			 9199		1.065341
			 9524		1.068224
			 9966		1.059335
			10343		1.074181
			10695		1.068224
			11097		1.090242
			11955		1.084285
			12417		1.102255
			12742		1.107116
			13091		1.096199
   10	 4780		   10		1.679413
			  732		1.717528
   11	 4781		   11		1.667499
   12	  763		   12		1.964845
   13	 5311		   13		1.978073
			  361		1.982121
			  751		1.962025
   14	15622		   14		1.039882
   15	  759		   15		1.972003
   16	  758		   16		1.965997
   17	15619		   17		1.039932
   18	 6525		   18		1.480417
   19	  386		   19		1.998120
   20	   20		  729		1.979705
   21	   21		  747		1.098361
			 3719		1.996315
			14479		1.064189
   22	   22		 3721		1.996266
			11951		1.040214
			15059		1.103117
   23	   23		 3720		1.978346
			11937		1.040263
   24	16060		   24		0.000000
			  390		0.000000
			  765		0.000000
			 1114		0.000000
			 1489		0.000000
			 1863		0.000000
			 2268		0.000000
			 2651		0.000000
			 3341		0.000000
			 4009		0.000000
			 4377		0.000000
			 5316		0.000000
			 5745		0.000000
			 6095		0.000000
			 6963		0.000000
			 7394		0.000000
			 7765		0.000000
			 8143		0.000000
			 8489		0.000000
			 8853		0.000000
			 9213		0.000000
			 9543		0.000000
			 9981		0.000000
			10366		0.000000
			10712		0.000000
			11110		0.000000
			11501		0.000000
			11976		0.000000
			12765		0.000000
			13107		0.000000
			13538		0.000000
			13987		0.000000
			14505		0.000000
			15078		0.000000
   25	 4776		  356		1.748208
			11482		1.766560
   26	15628		  357		1.045889
   27	 4777		  358		1.715557
			  735		1.723307
			 5300		1.703656
   28	 3010		  359		1.944119
   29	 6521		  362		1.500464
			 6083		1.469620
   30	 6092		  363		1.973282
   31	15634		  364		1.044842
   32	15631		  365		1.038041
   33	 6522		  366		1.522517
			 5291		1.510617
   34	 4774		  367		1.729250
			  734		1.741659
			 1090		1.741659
   35	 4775		  368		1.723244
			  742		1.735653
			 1091		1.741659
   36	 3011		  369		1.951277
   37	  757		  370		1.988016
			 5298		1.982121
   38	 5315		  371		1.752470
   39	 1110		  373		1.998120
			 6066		1.973282
   40	  756		  375		1.979705
			 1093		1.998120
   41	 6520		  376		1.506470
			 6082		1.469669
   42	15637		  377		1.045840
   43	 6094		  378		1.966123
   44	  379		  752		1.950013
   45	  380		  743		1.158333
			 1102		1.158333
			 3713		1.984352
			11470		1.046220
   46	  381		  730		1.146321
			 1092		1.164290
			 3714		1.978297
			11479		1.034207
   47	  382		  740		1.748208
			 5299		1.734563
   48	  383		  745		1.122012
			 3716		1.990309
			 5301		1.102361
   49	  384		 3715		1.978346
			11480		1.183283
   50	  385		 6064		1.958965
   51	  388		  741		1.980969
   52	  389		 6079		1.958916
   53	 6524		  727		1.504635
   54	15742		  728		1.043736
   55	11492		  731		1.766560
   56	 3012		  733		1.926509
   57	 4772		  736		1.773718
			 1077		1.756456
			 3006		1.773718
   58	 4773		  737		1.779675
			 3005		1.794570
   59	 1104		  738		1.172423
			 2984		1.178429
			 3711		1.978297
			11476		1.034256
   60	 4778		  744		1.723307
			 5287		1.752470
   61	 3009		  746		1.792662
   62	 3014		  748		1.998120
   63	15526		  754		1.058065
   64	  760		 2987		1.193324
			 3712		1.984303
			11469		1.040214
   65	  762		 3717		1.984303
			 5302		1.151175
   66	 6518		 1078		1.557442
   67	 1486		 1079		1.976003
			 2986		1.932751
			11471		1.895949
   68	 4770		 1080		1.771302
			 1455		1.783759
			 2996		1.799771
   69	 1488		 1081		1.182019
			 3008		1.210488
			 3708		1.984352
			 4346		1.066267
			11464		1.040214
   70	 6515		 1083		1.572720
   71	 6519		 1084		1.554479
   72	 1483		 1085		1.176013
			 2988		1.204482
			 3709		1.978297
			11461		1.040214
   73	 1477		 1086		1.969650
			 2997		1.998120
   74	 3015		 1087		1.988065
   75	15643		 1094		1.037213
   76	11491		 1095		1.894895
   77	 4769		 1096		1.777357
			 1475		1.789765
			 2995		1.811784
   78	 4771		 1097		1.824672
			 2989		1.792662
   79	11500		 1098		1.899700
   80	15640		 1099		1.033876
   81	 3013		 1100		1.966060
   82	 6516		 1101		1.553530
			 2980		1.504321
			11481		1.468672
   83	 1103		 2982		1.930544
			11478		1.899700
   84	 1105		 2990		1.214345
			 3710		1.989312
			11467		1.034256
   85	 1106		 2998		1.824672
   86	 1107		 2994		1.944168
   87	 1108		 2993		1.945271
   88	 1109		 3003		1.951277
   89	 1111		 2985		1.936501
			11465		1.899700
   90	 1112		 3002		1.930495
			11477		1.894846
   91	 1113		 3004		1.950125
   92	 6513		 1452		1.600482
   93	15754		 1453		1.036846
   94	 4369		 1454		1.894748
   95	15661		 1456		1.037998
   96	11975		 1457		1.878799
   97	 4375		 1458		1.967693
			11958		1.845538
   98	 4767		 1459		1.831880
			 4352		1.808611
   99	 4768		 1460		1.831880
			 4350		1.830616
  100	 4367		 1461		1.236591
			 3707		1.990309
			11463		1.058183
  101	 6511		 1462		1.596579
			 4357		1.459516
			11957		1.468468
  102	 3337		 1463		1.957638
			 4365		1.860433
  103	 6514		 1464		1.601683
  104	 6512		 1465		1.618583
			 4349		1.612640
  105	 4372		 1466		1.856830
  106	 3336		 1467		1.998120
			 4354		1.954048
  107	 4370		 1468		1.830616
  108	15646		 1469		1.037998
  109	 3329		 1472		1.963644
			 4347		1.866439
  110	 1858		 1473		1.976003
			 4356		1.878799
  111	 4371		 1474		1.954048
  112	 4368		 1476		1.895949
  113	 1478		 3706		1.984303
			 4358		1.213371
			11474		1.034256
  114	 1479		 4345		1.838940
  115	 1480		 4344		1.895949
  116	 1481		 4359		1.863939
  117	 1484		 4355		1.871098
  118	 1485		 4351		1.865091
  119	 1487		 4363		1.863890
  120	15760		 1826		1.038779
  121	 5742		 1828		1.948091
  122	15682		 1829		1.044888
  123	 5743		 1831		1.812474
  124	 4761		 1832		1.926892
  125	15763		 1833		1.037779
  126	 6507		 1834		1.665693
			 5720		1.653792
  127	 6506		 1835		1.642753
			 5708		1.479699
  128	 5737		 1836		1.797579
  129	 3330		 1837		1.968894
			 5717		1.815881
  130	 3331		 1838		1.970046
			 5726		1.817034
  131	 4760		 1839		1.911997
  132	 2259		 1840		1.998120
  133	 5744		 1841		1.866759
  134	11962		 1842		1.754758
  135	 3338		 1843		1.974900
			 5714		1.821888
  136	13098		 1844		1.793481
  137	 2267		 1845		1.967791
			 5712		1.819583
  138	 4762		 1846		1.841760
			 3310		1.879937
			 5732		1.835866
  139	 6505		 1847		1.644637
			 5723		1.490423
  140	 4759		 1848		1.918052
			 2255		1.877619
  141	 3332		 1849		1.976003
			 5709		1.822991
  142	 1850		 3318		1.904887
			 5730		1.860816
  143	 1851		 3315		1.998120
			 5715		1.948091
  144	 1852		 5711		1.796889
  145	 1853		 5288		1.357578
			10696		1.363535
			11094		1.363584
			11462		1.351621
			11954		1.363584
			12731		1.357578
			13085		1.357578
			13518		1.369541
			13958		1.369590
			14480		1.351621
			15063		1.363584
  146	 1854		 2236		1.967791
			13066		1.793481
  147	 1855		 3314		1.301715
			 3701		1.984352
			 5733		1.240626
			14478		1.034256
  148	 1856		 3699		1.978297
			 5295		1.040214
			13083		1.066267
  149	 1857		 5710		1.788627
  150	 1859		 5716		1.839728
  151	 1860		 2235		1.288287
			 3698		1.972340
			11946		1.066267
  152	 1861		 3700		1.972340
			 5729		1.060310
			15062		1.064287
  153	 1862		 5725		1.803473
  154	15703		 2232		1.044842
  155	15700		 2233		1.039932
  156	 4755		 2237		1.960054
			 2619		1.913664
  157	13529		 2238		1.734612
  158	 4758		 2239		1.944105
  159	15694		 2240		1.043268
  160	 2645		 2241		1.370771
			 3693		1.990260
			11950		1.040214
  161	 2646		 2242		1.364814
			 3694		1.984352
			11936		1.040263
  162	 2643		 2243		1.998120
			 3991		1.688761
  163	 6504		 2244		1.668684
			13064		1.494325
  164	 6501		 2246		1.685634
			13507		1.483363
  165	 6502		 2247		1.679628
			13521		1.462511
  166	13537		 2248		1.755465
  167	 4754		 2249		1.954097
			 2639		1.928559
  168	15074		 2250		1.737785
  169	 4757		 2251		1.950062
  170	 4756		 2252		1.974900
			 2630		1.928510
  171	 6503		 2254		1.661009
