The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -4.1079e-10
Smallest slack in design: -1.36379e-08
Total slack in design: -1.84919e-05
Total negative slack: 1.84919e-05


Range		-1.4e-08 to -1.1e-08	-1.1e-08 to -8.3e-09	-8.3e-09 to -5.7e-09	-5.7e-09 to -3.1e-09	-3.1e-09 to -4.1e-10	Not analysed
Slacks in range		358			205			299			1645			1801			189

Net #	Driver_tnode	to_node	Slack

    0	 3001		    0	-1.30995e-08
    1	33223		    1	-4.1981e-09
    2	56089		    2	-2.73121e-09
			64807	-1.10689e-09
    3	63816		    3	-2.26148e-09
    4	19810		    4	-3.55043e-09
			  761	-3.55043e-09
			 1143	-3.84748e-09
			 7922	-3.98191e-09
			 8269	-3.55043e-09
			 8654	-3.416e-09
			 9781	-3.416e-09
			10160	-4.04948e-09
			10877	-3.21543e-09
			13419	-3.71377e-09
			18009	-4.45386e-09
			19431	-3.48538e-09
			21531	-3.35096e-09
			22941	-3.91285e-09
			23309	-3.48648e-09
			24353	-3.82038e-09
			24721	-3.48648e-09
			25429	-3.35096e-09
			29681	-3.68596e-09
			31134	-3.35096e-09
			35356	-3.6444e-09
			39223	-4.1828e-09
    5	 2999		    5	-1.11035e-08
    6	18366		    6	-1.29e-08
    7	38895		    7	-4.41768e-09
    8	  774		    8	-1.36379e-08
			 7906	-1.29405e-08
    9	36082		    9	-1.06895e-09
   10	 6807		   10	-1.32766e-08
   11	27176		   11	-2.35031e-09
   12	 9802		   12	-4.69127e-09
			 5253	-5.79196e-09
			 7560	-4.62622e-09
			 8276	-4.76175e-09
			 9370	-4.49069e-09
			10885	-4.87359e-09
			11957	-4.62622e-09
			12698	-4.62622e-09
			13053	-4.71813e-09
			13393	-4.56598e-09
			13762	-4.62622e-09
			14811	-4.76175e-09
			15885	-4.60022e-09
			16589	-4.62622e-09
			16917	-4.56598e-09
			17277	-4.62622e-09
			17625	-4.62622e-09
			18008	-4.82569e-09
			19067	-4.4918e-09
			19420	-4.62622e-09
			20512	-4.62622e-09
			20835	-4.73464e-09
			21543	-4.62622e-09
			21887	-4.62622e-09
			22595	-4.76175e-09
			23304	-4.62622e-09
			24359	-4.96122e-09
			24717	-4.62622e-09
			25069	-4.62622e-09
			25403	-4.4918e-09
			27582	-4.62622e-09
			27928	-4.4918e-09
			28607	-4.73917e-09
			29678	-5.07417e-09
			30054	-4.87359e-09
			30413	-4.73917e-09
			30762	-4.60475e-09
			31130	-4.87359e-09
			32147	-4.76175e-09
			33212	-4.73917e-09
			33591	-4.73917e-09
			34658	-4.73917e-09
			35003	-4.87359e-09
			35361	-5.07417e-09
			39227	-5.32364e-09
   13	36081		   13	-1.63195e-09
			 7912	-1.06784e-09
   14	25765		   14	-2.79737e-09
   15	61476		   15	-2.26401e-09
			72117	-1.63195e-09
   16	 2998		   16	-1.17459e-08
   17	10511		   17	-2.99684e-09
			 2979	-4.05526e-09
			13765	-2.67022e-09
			22951	-2.10026e-09
			24726	-9.32314e-10
			26468	-1.74618e-09
   18	38896		   18	-4.55321e-09
			 2983	-5.4761e-09
   19	11983		   19	-1.36379e-08
			 1134	-1.30998e-08
			 9035	-1.24856e-08
   20	11586		   20	-2.99795e-09
			13773	-1.07006e-09
			16913	-1.99392e-09
			19781	-2.37021e-09
			20495	-2.15526e-09
			24354	-1.43106e-09
			41229	-2.19674e-09
   21	12728		   21	-2.93179e-09
			28962	-1.59271e-09
			38871	-1.76979e-09
   22	72551		   22	-1.28285e-09
			  402	-1.28396e-09
			  771	-1.12243e-09
			 1149	-1.16879e-09
			 5252	-1.25796e-09
			 6792	-1.14843e-09
			 7147	-1.28285e-09
			 7555	-1.28396e-09
			 7904	-1.28396e-09
			 8281	-1.01401e-09
			 8655	-1.14954e-09
			 9369	-1.28396e-09
			 9791	-1.28285e-09
			10506	-1.25685e-09
			10866	-1.26138e-09
			11241	-1.0129e-09
			11568	-1.14843e-09
			11956	-1.41838e-09
			12334	-1.68833e-09
			12706	-1.78245e-09
			13054	-1.64693e-09
			13392	-1.5114e-09
			13748	-1.28396e-09
			14810	-1.28285e-09
			15104	-1.16879e-09
			15502	-1.28396e-09
			15883	-1.14843e-09
			16217	-1.41949e-09
			16593	-1.01401e-09
			16921	-1.5114e-09
			17268	-1.55391e-09
			17629	-1.14843e-09
			17992	-1.28396e-09
			18347	-2.09091e-09
			18708	-1.0129e-09
			19065	-1.0129e-09
			19423	-1.41727e-09
			19791	-1.0129e-09
			20146	-1.16879e-09
			20501	-1.28396e-09
			20834	-1.37587e-09
			21175	-1.37587e-09
			21524	-1.41838e-09
			21877	-1.37587e-09
			22226	-1.5114e-09
			22594	-1.41727e-09
			22949	-1.14954e-09
			23294	-1.78245e-09
			23639	-1.01401e-09
			23990	-1.41838e-09
			24349	-1.28396e-09
			24715	-1.28396e-09
			25061	-1.03326e-09
			25404	-1.14843e-09
			25757	-1.84585e-09
			26125	-1.0129e-09
			26469	-1.64693e-09
			26810	-1.64693e-09
			27152	-1.57701e-09
			27575	-1.28285e-09
			27936	-1.03326e-09
			28302	-8.78477e-10
			28604	-1.55501e-09
			28959	-1.41949e-09
			29312	-1.5114e-09
			29685	-1.14843e-09
			30043	-1.14843e-09
			30406	-1.22372e-09
			30757	-1.28285e-09
			31118	-1.26138e-09
			31488	-8.78477e-10
			31814	-7.42948e-10
			32145	-1.55501e-09
			32507	-1.14954e-09
			32854	-1.41949e-09
			33204	-1.55391e-09
			33584	-1.55391e-09
			33959	-8.78477e-10
			34285	-8.78477e-10
			34649	-1.55501e-09
			35000	-1.26138e-09
			35347	-1.28285e-09
			35723	-1.01401e-09
			36067	-1.28285e-09
			36429	-8.9995e-10
			36792	-1.03437e-09
			37148	-1.28285e-09
			37511	-9.86899e-10
			37810	-1.14843e-09
			38161	-1.64693e-09
			38501	-1.51235e-09
			38878	-1.28396e-09
			39211	-1.03326e-09
			39522	-1.41949e-09
			39896	-1.14843e-09
			40269	-9.65427e-10
			41233	-1.01401e-09
			41547	-8.78477e-10
			41902	-1.28285e-09
			42265	-1.30322e-09
			42619	-8.72843e-10
			42978	-1.64678e-09
			43337	-6.03999e-10
			43689	-8.52477e-10
			44041	-8.52477e-10
			44393	-7.16948e-10
			44738	-1.34972e-09
			45070	-9.88006e-10
			45404	-7.38421e-10
			45740	-1.00837e-09
			46074	-1.12243e-09
			46407	-9.88006e-10
			46742	-9.86899e-10
			47070	-7.38421e-10
			47398	-9.88006e-10
			47730	-6.96868e-10
			48068	-1.14279e-09
			48403	-6.03999e-10
			48742	-9.65427e-10
			49074	-1.32853e-09
			49404	-6.96868e-10
			49738	-8.52477e-10
			50071	-6.03999e-10
			50403	-1.00837e-09
			50738	-1.34972e-09
			51071	-1.00837e-09
			51417	-1.51235e-09
			51742	-1.03437e-09
			52070	-1.14279e-09
			52407	-9.88006e-10
			52738	-1.48525e-09
			53072	-1.35083e-09
			53405	-8.72843e-10
			53735	-7.64421e-10
			54067	-1.34972e-09
			54412	-1.14843e-09
			54734	-1.14279e-09
			55067	-1.14279e-09
			55399	-1.34972e-09
			55736	-1.25685e-09
			56076	-1.26166e-09
			56416	-1.41949e-09
			56766	-1.39349e-09
			57100	-1.12243e-09
			57446	-1.41949e-09
			57768	-1.23538e-09
			58100	-1.14279e-09
			58436	-1.28285e-09
			58786	-1.23566e-09
			59118	-1.48525e-09
			59451	-1.39349e-09
			59784	-1.27722e-09
			60122	-1.5528e-09
			60462	-1.62078e-09
			60796	-9.65427e-10
			61129	-1.28285e-09
			61463	-1.03326e-09
			61795	-9.88006e-10
			62127	-8.7395e-10
			62461	-6.03999e-10
			62806	-7.16948e-10
			63146	-1.43874e-09
			63463	-1.64678e-09
			63802	-7.64421e-10
			64138	-7.39528e-10
			64472	-1.27722e-09
			64803	-1.14279e-09
			65143	-1.39238e-09
			65475	-6.03999e-10
			65802	-8.72843e-10
			66133	-1.27722e-09
			66465	-1.25685e-09
			66795	-1.35083e-09
			67131	-1.2153e-09
			67461	-1.12243e-09
			67793	-7.39528e-10
			68125	-7.39528e-10
			68460	-1.48525e-09
			68791	-1.27722e-09
			69123	-1.25796e-09
			69455	-1.39349e-09
			69790	-1.00837e-09
			70127	-1.23566e-09
			70461	-1.25685e-09
			70810	-8.9995e-10
   23	16246		   23	-2.26401e-09
			  754	-2.46458e-09
			 1150	-2.12958e-09
			 6783	-3.50244e-09
			 7170	-1.99406e-09
			 7576	-3.25849e-09
			 7921	-2.49058e-09
			 8272	-2.89496e-09
			 8670	-5.62582e-09
			 9377	-2.12848e-09
			 9783	-2.78244e-09
			10887	-2.89496e-09
			11963	-2.69148e-09
			12326	-2.69148e-09
