The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -4.33369e-10
Smallest slack in design: -2.35106e-08
Total slack in design: -9.79188e-06
Total negative slack: 9.79188e-06


Range		-2.4e-08 to -1.9e-08	-1.9e-08 to -1.4e-08	-1.4e-08 to -9.7e-09	-9.7e-09 to -5.0e-09	-5.0e-09 to -4.3e-10	Not analysed
Slacks in range		229			88			110			170			390			40

Net #	Driver_tnode	to_node	Slack

    0	 4192		    0	-7.14718e-09
			  365	-6.68179e-09
			  713	-6.45379e-09
			 1042	-6.42779e-09
			 1386	-6.41073e-09
			 1724	-6.29226e-09
			 2084	-6.43018e-09
			 2389	-6.15784e-09
			 2745	-6.45379e-09
			 3105	-6.43018e-09
			 3425	-5.68731e-09
			 5093	-6.31826e-09
			 5732	-6.26626e-09
			 6638	-5.82284e-09
			 7019	-6.13184e-09
			 7394	-6.15784e-09
			 7719	-6.18384e-09
			 8066	-6.49426e-09
			 8411	-6.49879e-09
			 8765	-6.29679e-09
			 9106	-6.27079e-09
			 9475	-6.66031e-09
			 9795	-6.43018e-09
			10131	-6.43018e-09
			10471	-6.40418e-09
			10825	-6.26975e-09
			11198	-5.82284e-09
			11610	-5.99631e-09
			11962	-6.47175e-09
			15165	-6.22431e-09
    1	15325		    1	-1.21134e-09
    2	 6232		    2	-1.15921e-08
    3	 4597		    3	-1.54704e-08
    4	  373		    4	-2.29179e-08
    5	  375		    5	-2.35106e-08
    6	15328		    6	-1.17581e-09
    7	 4596		    7	-1.58054e-08
    8	 6234		    8	-1.1591e-08
    9	  371		    9	-2.29179e-08
   10	 6233		   10	-1.1611e-08
   11	15373		   11	-8.7737e-10
   12	15331		   12	-2.87715e-09
			  360	-1.28285e-09
			  718	-1.28285e-09
			 1031	-1.41838e-09
			 1398	-1.0129e-09
			 1730	-8.78477e-10
			 2076	-1.41838e-09
			 2395	-8.78477e-10
			 2738	-1.28285e-09
			 3096	-1.28285e-09
			 3423	-8.78477e-10
			 4177	-8.78477e-10
			 5091	-1.28285e-09
			 5743	-9.86899e-10
