Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.99683
Smallest timing criticality in design: 0
Total timing criticality in design: 10435.6

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		270			0			1728			4584			1211			



Net #	Driver_tnode	 to_node	Timing criticality

    0	14431		    0		1.196125
			  343		1.196125
			  712		1.213166
			 3448		1.169059
			18463		1.226432
			18826		1.236397
			19553		1.206089
			25512		1.263652
			25843		1.226432
			27648		1.226432
			27984		1.263652
			28336		1.196125
			28677		1.216302
			32901		1.280611
			33266		1.223214
			37950		1.253522
			38657		1.226432
			40773		1.246444
			41123		1.233179
			43247		1.236397
			45025		1.256575
			45353		1.206089
			49208		1.213084
			52200		1.243392
			72471		1.263569
			79066		1.243309
			81412		1.263652
			92589		1.283747
    1	  365		    1		1.185912
    2	 8439		    2		1.198808
			  339		1.298370
			 3819		1.220311
			 8105		1.533845
			10856		1.270714
			14775		1.250536
			15489		1.308582
			18460		1.288157
			20611		1.240406
			21262		1.240406
			22005		1.581112
			22310		1.433370
			26183		1.240489
			26549		1.250536
			29044		1.220228
			29373		1.230359
			29742		1.220228
			30788		1.400863
			31873		1.220228
			35051		1.260584
			35735		1.384996
			36109		1.331529
			36844		1.250536
			38321		1.230441
			40439		1.230359
			42574		1.230276
			43251		1.151730
			44680		1.220228
			46092		1.278109
			49559		1.250536
			51837		1.464781
			52523		1.205696
			55397		1.188843
			57590		1.230359
			64116		1.260584
			65596		1.260418
			66695		1.384996
			67874		1.395043
			69356		1.368037
			71744		1.289934
			72767		1.535895
			73136		1.270797
			73812		1.186817
			74535		1.250371
			76372		1.250619
			77663		1.223954
			78007		1.270797
			78754		1.260666
			79398		1.250937
			81123		1.250702
			81423		1.254262
			86675		1.280679
			88075		1.270797
    3	14435		    3		1.424984
			  356		1.451967
			  711		1.479139
			 2107		1.408048
			 3461		1.435031
			18459		1.462097
			18827		1.461932
			19562		1.462014
			19880		1.424984
			25209		1.435031
			25515		1.509281
			25844		1.472145
			27653		1.462097
			27982		1.509281
			28332		1.451967
			28697		1.472145
			32561		1.445079
			32904		1.536453
			33269		1.489104
			37189		1.435114
			37951		1.499317
			38658		1.462097
			40774		1.492239
			41128		1.489186
			42922		1.445161
			43255		1.482192
			45026		1.482109
			45354		1.462097
			49217		1.469009
			52201		1.472145
			56907		1.435031
			72474		1.499317
			79067		1.489186
			81411		1.492511
    4	 3469		    4		1.179272
			  361		1.167198
			  713		1.152206
			 1765		1.132111
			 2122		1.132111
			 8087		1.578535
			14072		1.142076
			14400		1.152371
			18456		1.441487
			18836		1.132111
			19201		1.142158
			19557		1.431523
			19885		1.414670
			22006		1.581753
			23704		1.354031
			25208		1.121981
			25525		1.468908
			25825		1.468577
			27652		1.431440
			27967		1.142158
			28345		1.152289
			28690		1.458281
			32232		1.152289
			32580		1.132111
			32905		1.142158
			33270		1.152206
			34301		1.391167
			34676		1.152289
			36125		1.332170
			37206		1.404433
			37953		1.142158
			38648		1.152289
			40784		1.152289
			41135		1.142158
			42915		1.431688
			43263		1.142241
			45035		1.162419
			45362		1.446763
			46076		1.298928
			49211		1.421392
			50813		1.411180
			51838		1.480331
			52202		1.414587
			52532		1.152289
			56906		1.438352
			63400		1.414752
			66336		1.635401
			69353		1.343555
			72779		1.256547
			74159		1.349251
			76361		1.320053
			77662		1.204418
			78745		1.414670
			79745		1.468494
			81109		1.422774
			81420		1.214548
			83122		1.347060
			84495		1.367237
			86654		1.365377
			87326		1.365294
			87685		1.363995
			88401		1.384090
			89456		1.423637
			92251		1.424883
			95486		1.150847
    5	11218		    5		1.123735
			 3436		1.116847
			11582		1.069769
			48569		1.103664
    6	14434		    6		1.477089
    7	56929		    7		1.149704
			 8428		1.198190
			16580		1.159834
    8	11215		    8		1.150801
			  347		1.184134
			 2474		1.221105
			11597		1.214382
			19890		1.148881
			20933		1.132028
			48564		1.124007
    9	84516		    9		1.197030
