Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.99037
Smallest timing criticality in design: 0
Total timing criticality in design: 15356.6

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		905			0			1883			9298			551			



Net #	Driver_tnode	 to_node	Timing criticality

    0	 7690		    0		1.375674
			10578		1.339340
    1	 7695		    1		1.262994
			10576		1.339089
    2	223479		    2		1.400602
			 7666		1.318355
    3	 7693		    3		1.262994
			10571		1.369845
    4	244079		    4		1.236683
    5	260343		    5		1.371846
			 7686		1.365946
			10572		1.417687
    6	 1779		    6		1.497610
			  353		1.452020
			  700		1.452020
			 1038		1.452020
			 1387		1.452020
			 2113		1.482525
			 2487		1.421264
			 5544		1.546748
			 6837		1.522143
			 7229		1.528366
			 7674		1.415363
			 8080		1.528115
			 8509		1.445869
			 8898		1.528366
			 9334		1.467105
			 9779		1.497610
			10178		1.497861
			98636		1.516243
			193525		1.546999
			193974		1.546748
			194443		1.577253
			194888		1.577504
			195324		1.546748
			195780		1.546748
			196226		1.546748
			196648		1.516243
			197085		1.546497
    7	 2138		    7		1.482777
			  354		1.482777
			  701		1.482777
			 1039		1.482777
			 1388		1.482777
			 1767		1.482777
			 2491		1.482777
			 2885		1.394701
			 5539		1.470725
			 6394		1.628994
			 6842		1.583405
			 7221		1.589879
			 7683		1.476876
			 8072		1.558871
			 8515		1.476876
			 8884		1.589628
			 9326		1.528617
			 9782		1.528366
			10170		1.559122
			10581		1.528115
			10957		1.425457
			11329		1.425206
			11699		1.425709
			98246		1.538138
			98629		1.470725
			100059		1.470725
			132987		1.501481
			135136		1.501481
			141736		1.501481
			157395		1.501481
			193523		1.470976
			193977		1.470976
			194441		1.470725
			194886		1.470725
			195332		1.470976
			195778		1.470725
			196224		1.439968
			196650		1.440220
			197083		1.501481
			202407		1.470725
			223469		1.364196
			230131		1.501230
			230506		1.501481
			230878		1.501481
			231522		1.501230
			232190		1.439968
			234338		1.470725
			234726		1.501481
			235109		1.501481
			238568		1.614735
			240591		1.501732
			252165		1.470725
			253516		1.547864
			253898		1.532237
			254316		1.470725
			254748		1.501481
			255151		1.552971
			255564		1.470725
			255996		1.470725
			256438		1.501481
			256869		1.470725
			257276		1.532237
			257672		1.470725
			258093		1.501230
			258531		1.501481
			258976		1.532237
			259428		1.532237
			259885		1.487810
			260329		1.487810
			260782		1.501230
			261221		1.501481
			261653		1.470725
			262084		1.501481
			262518		1.532237
			262961		1.439968
			263407		1.553222
    8	 1780		    8		1.452020
			  361		1.452020
			  707		1.452020
			 1046		1.452020
			 1392		1.421515
			 2115		1.483028
			 2486		1.452020
			 6841		1.553151
			 7233		1.446120
			 7676		1.415615
			 8082		1.507884
			 8522		1.476876
			 8896		1.476625
			 9338		1.446120
			 9773		1.507884
			10180		1.415615
			10565		1.528366
			10955		1.528366
			11323		1.528366
    9	  378		    9		1.990371
			  714		1.837679
			 1053		1.806923
			 1397		1.806923
			 1764		1.837679
			 2122		1.837679
			 2500		1.837679
			 6826		1.856384
			 7238		1.831779
			 7665		1.831779
			 8087		1.831779
			 8519		1.883269
			 8901		1.831779
			 9343		1.831779
			10185		1.831779
   10	 1409		   10		1.369774
			  360		1.369774
			  706		1.339018
			 1045		1.339018
			 1768		1.339018
			 2117		1.400279
			 2494		1.339018
			 4372		1.676793
			 5179		1.446120
			 5538		1.419235
			 6840		1.439897
			 7232		1.363873
			 7669		1.364125
			 8081		1.425135
			 8510		1.363873
			 8895		1.363873
			 9337		1.363873
			 9772		1.394379
			10179		1.364125
			10570		1.446120
			10962		1.476625
			11326		1.394379
			11692		1.363873
			98245		1.503733
			98641		1.357973
			100067		1.449991
			132986		1.449991
			135150		1.419235
			141745		1.449991
			157389		1.419235
			193522		1.388730
			193970		1.388478
			194430		1.418983
			194875		1.449991
			195320		1.357973
			195767		1.449991
			196212		1.388478
			196645		1.357973
			197074		1.449740
			202400		1.449991
			230130		1.449991
			230504		1.419235
			230873		1.444633
			231521		1.449991
			232189		1.419235
			234335		1.419235
			234725		1.449991
			235122		1.449991
			238577		1.532489
			240590		1.419235
			252159		1.388478
			253511		1.491015
			253897		1.449991
			254320		1.418983
			254743		1.475389
			255145		1.501481
			255563		1.419235
			255999		1.449991
			256441		1.444633
			256861		1.449991
			257269		1.480747
			257664		1.419235
			258085		1.449991
			258525		1.419235
			258982		1.475389
			259420		1.475389
			259879		1.475389
			260336		1.475389
			260788		1.449991
			261231		1.444633
			261658		1.418983
			262076		1.449991
			262514		1.449991
			262957		1.418983
			263406		1.501732
   11	 2132		   11		1.242583
			  375		1.211827
			  720		1.211827
			 1062		1.211827
			 1401		1.242834
			 1777		1.211827
			 2503		1.439648
			 2884		1.205926
			 3249		1.181321
			 3595		1.211827
			 3973		1.273088
			 4388		1.205926
			 5174		1.212078
			 5531		1.236683
			 6398		1.267439
			 6836		1.206177
			 7243		1.242583
			 7684		1.211827
			 8092		1.242583
			 8520		1.181321
			 8906		1.212078
			 9348		1.242583
			 9775		1.211827
			10189		1.242583
			10573		1.212078
			10956		1.242583
			11325		1.242583
			11702		1.242834
			98248		1.267188
			98637		1.206177
			100062		1.267439
			132982		1.297693
			135144		1.236431
			141733		1.236683
			157384		1.236683
			193526		1.205926
			193980		1.175421
			194437		1.267188
			194882		1.236431
			195334		1.205926
			195774		1.267188
			196218		1.205926
			196652		1.206177
			197079		1.236431
			202392		1.267188
			223474		1.206177
			230134		1.236431
			230512		1.236683
			230877		1.267188
			231528		1.297944
			232196		1.205926
			234347		1.236431
			234727		1.236431
			235115		1.267188
			238560		1.267439
			240584		1.206177
			252163		1.267439
			253517		1.267188
			253893		1.297944
			254322		1.236683
			254750		1.267188
			255156		1.205926
			255558		1.205926
			256001		1.267188
			256443		1.284273
			256871		1.267188
			257277		1.267439
			257674		1.205926
			258095		1.297944
			258533		1.205926
			258985		1.284273
			259426		1.267188
			259887		1.284273
			260340		1.284273
			260790		1.297944
			261227		1.267188
			261663		1.267188
			262086		1.267439
			262520		1.267439
			262965		1.205926
   12	 1781		   12		1.533944
			  355		1.503188
			  702		1.503188
			 1040		1.503188
			 1389		1.503188
			 2114		1.533944
			 2492		1.503188
			 5547		1.516243
			 6833		1.522143
			 7241		1.528044
			 7664		1.528044
			 8090		1.528044
			 8518		1.579534
			 8905		1.528044
			 9346		1.528044
			 9781		1.528366
			10187		1.528044
			10585		1.497610
			98250		1.568894
			98632		1.516243
			100063		1.394701
			132990		1.394701
			135149		1.425457
			141740		1.456465
			157388		1.425709
			193524		1.546999
			193973		1.546748
			194442		1.546999
			194887		1.577756
			195321		1.516243
			195779		1.546999
			196225		1.546748
			196647		1.516243
			197084		1.546748
			202399		1.425709
			230123		1.456214
			230513		1.425709
			230884		1.425457
			231516		1.425709
			232181		1.394701
			234340		1.425709
			234728		1.456214
			235116		1.394701
			238561		1.425709
			240585		1.425709
			252161		1.394701
			253518		1.486970
			253899		1.456214
			254323		1.394952
			254751		1.486970
			255157		1.425457
			255566		1.425709
			256002		1.425709
			256444		1.425457
			256872		1.455963
			257278		1.486970
			257675		1.394952
			258096		1.456214
			258534		1.425457
			258986		1.486970
			259431		1.486970
			259888		1.442543
			260341		1.425457
			260791		1.456214
			261236		1.425457
			261664		1.425709
			262087		1.425709
			262521		1.456214
			262966		1.394701
   13	 1785		   13		1.452020
			  363		1.452020
			  709		1.452020
			 1048		1.452020
			 1403		1.421515
			 2118		1.452271
			 2505		1.421515
			 6838		1.522395
			 7227		1.452020
			 7672		1.421515
			 8078		1.483028
			 8508		1.503510
			 8890		1.452020
			 9332		1.421515
			10176		1.421515
			10574		1.528366
			10963		1.559122
			11327		1.415615
			11693		1.415615
   14	 7696		   14		1.344918
			10579		1.339089
   15	 1786		   15		1.503188
			  377		1.533944
			  722		1.503188
			 1050		1.533944
			 1395		1.533944
			 2119		1.533944
			 2495		1.503188
			 6828		1.522143
			 7225		1.452020
			 7667		1.421264
			 8076		1.451769
			 8503		1.503510
			 8888		1.452020
			 9330		1.421264
			10174		1.452020
			10564		1.497610
			10961		1.528366
			11336		1.528366
   16	  724		   16		1.984471
			  367		1.801023
			 1036		1.801274
			 1385		1.801274
			 1765		1.801274
			 2126		1.831779
			 2501		1.801274
			 6827		1.819978
			 7239		1.825879
			 7678		1.826130
			 8088		1.795122
			 8506		1.846612
			 8902		1.825879
			 9344		1.826130
			10186		1.826130
   17	 1784		   17		1.528366
			  349		1.415363
			  696		1.415363
			 1034		1.415363
			 1393		1.415363
			 2129		1.476876
			 2496		1.466853
			 6834		1.522143
			 7228		1.497610
			 8079		1.497610
			 8891		1.497610
			 9333		1.497610
			 9778		1.528115
			10177		1.497610
   18	10594		   18		1.928858
   19	 7694		   19		1.293750
			10566		1.339340
   20	11717		   20		1.339591
   21	10592		   21		1.959615
   22	 1066		   22		1.959866
			  374		1.776418
			  719		1.807174
			 1399		1.776418
			 1775		1.807174
			 2127		1.807174
			 2502		1.807174
			 6829		1.826130
			 7226		1.801274
			 7670		1.801274
			 8077		1.801274
			 8521		1.852764
			 8889		1.801274
			 9331		1.801274
			10175		1.801274
   23	10591		   23		1.928858
   24	   24		373841		1.238207
   25	   25		 5953		1.281698
			80115		1.236683
   26	   26		 7682		1.877368
   27	   27		372460		1.211827
   28	   28		10582		1.908125
   29	   29		  369		1.914025
			  716		1.914025
			 1055		1.914025
			 1383		1.914025
			 1772		1.914025
			 2123		1.944782
			 2488		1.959615
			 7222		1.959615
			 7681		1.883269
			 8073		1.990371
			 8516		1.965515
			 8885		1.959615
			 9327		1.929110
			 9770		1.929110
			10171		1.929110
			10580		1.959615
			10968		1.959615
			11324		1.959615
			11689		1.908125
   30	374246		   30		0.000000
			  382		0.000000
			  727		0.000000
			 1069		0.000000
			 1410		0.000000
			 1787		0.000000
			 2139		0.000000
			 2513		0.000000
			 2892		0.000000
			 3262		0.000000
			 3612		0.000000
			 3985		0.000000
			 4402		0.000000
			 4795		0.000000
			 5197		0.000000
			 5559		0.000000
			 5981		0.000000
			 6414		0.000000
			 6851		0.000000
			 7257		0.000000
			 7697		0.000000
			 8105		0.000000
			 8531		0.000000
			 8920		0.000000
			 9362		0.000000
			 9796		0.000000
			10200		0.000000
			10596		0.000000
			10978		0.000000
			11346		0.000000
			11719		0.000000
			12189		0.000000
			12648		0.000000
			13142		0.000000
			13682		0.000000
			14224		0.000000
			14706		0.000000
			15246		0.000000
			15733		0.000000
			16233		0.000000
			16747		0.000000
			17262		0.000000
			17737		0.000000
			18214		0.000000
			18675		0.000000
			19154		0.000000
			19610		0.000000
			20075		0.000000
			20554		0.000000
			21053		0.000000
			21547		0.000000
			22042		0.000000
			22550		0.000000
			23059		0.000000
			23535		0.000000
			23890		0.000000
			24245		0.000000
			24600		0.000000
			24955		0.000000
			25310		0.000000
			25665		0.000000
			26020		0.000000
			26375		0.000000
			26730		0.000000
			27090		0.000000
			27444		0.000000
			27816		0.000000
			28195		0.000000
			28522		0.000000
