Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.9982
Smallest timing criticality in design: 0
Total timing criticality in design: 1402.74

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		40			0			379			291			317			



Net #	Driver_tnode	 to_node	Timing criticality

    0	 4192		    0		1.303451
			  365		1.283692
			  713		1.274011
			 1042		1.272907
			 1386		1.272183
			 1724		1.267153
			 2084		1.273009
			 2389		1.261446
			 2745		1.274011
			 3105		1.273009
			 3425		1.241469
			 5093		1.268257
			 5732		1.266049
			 6638		1.247223
			 7019		1.260342
			 7394		1.261446
			 7719		1.262550
			 8066		1.275730
			 8411		1.275922
			 8765		1.267345
			 9106		1.266242
			 9475		1.282780
			 9795		1.273009
			10131		1.273009
			10471		1.271905
			10825		1.266198
			11198		1.247223
			11610		1.254588
			11962		1.274774
			15165		1.264268
    1	15325		    1		1.051430
    2	 6232		    2		1.492172
    3	 4597		    3		1.656834
    4	  373		    4		1.973037
    5	  375		    5		1.998199
    6	15328		    6		1.049922
    7	 4596		    7		1.671057
    8	 6234		    8		1.492125
    9	  371		    9		1.973037
   10	 6233		   10		1.492974
   11	15373		   11		1.037251
   12	15331		   12		1.122156
			  360		1.054466
			  718		1.054466
			 1031		1.060221
			 1398		1.043005
			 1730		1.037298
			 2076		1.060221
			 2395		1.037298
			 2738		1.054466
			 3096		1.054466
			 3423		1.037298
			 4177		1.037298
			 5091		1.054466
			 5743		1.041901
			 6649		1.048759
			 7021		1.043005
			 7393		1.053363
			 7717		1.037298
			 8070		1.036194
			 8419		1.031544
			 8769		1.047801
			 9111		1.031544
			 9468		1.037251
			 9789		1.054466
			10129		1.048759
			10470		1.047655
			10823		1.047655
			11208		1.048759
			11616		1.054466
			11960		1.047655
   13	   13		  358		1.073060
			 4823		1.975276
			14666		1.038574
   14	   14		 4824		1.975229
			14660		1.032820
   15	   15		  361		1.053854
			  710		1.039631
			 1033		1.053854
			 1392		1.053854
			 1719		1.053854
			 2079		1.053854
			 2396		1.059608
			 2742		1.039631
			 3104		1.053854
			 3424		1.045385
			 4174		1.039631
			 5092		1.053854
			 5731		1.052750
			 6644		1.045385
			 7026		1.058457
			 7381		1.059561
			 7718		1.059561
			 8074		1.073845
			 8414		1.074996
			 8770		1.051092
			 9105		1.064211
			 9478		1.056846
			 9790		1.052750
			10130		1.065315
			10463		1.071070
			10824		1.065315
			11199		1.051092
			11611		1.046996
			11961		1.073892
			15163		1.073892
   16	   16		 4825		1.992444
			14674		1.032820
   17	   17		 3793		1.275730
			 5739		1.287238
			11197		1.292945
			11963		1.298699
			12622		1.281484
			13045		1.281484
			13549		1.303451
			14111		1.287191
			14669		1.270022
   18	15910		   18		0.000000
			  376		0.000000
			  726		0.000000
			 1052		0.000000
			 1406		0.000000
			 1742		0.000000
			 2090		0.000000
			 2406		0.000000
			 2757		0.000000
			 3113		0.000000
			 3445		0.000000
			 3813		0.000000
			 4194		0.000000
			 5108		0.000000
			 5759		0.000000
			 6658		0.000000
			 7036		0.000000
			 7404		0.000000
			 7732		0.000000
			 8082		0.000000
			 8433		0.000000
			 8784		0.000000
			 9120		0.000000
			 9490		0.000000
			 9804		0.000000
			10143		0.000000
			10481		0.000000
			10834		0.000000
			11218		0.000000
			11628		0.000000
			11977		0.000000
			12638		0.000000
			13069		0.000000
			13574		0.000000
			14136		0.000000
			14694		0.000000
   19	15532		  353		1.037153
   20	15376		  354		1.037298
   21	 4595		  355		1.674983
   22	 6228		  356		1.537858
			 5098		1.492920
   23	 5106		  357		1.984498
   24	 6229		  359		1.532104
   25	 6231		  362		1.517927
   26	 4593		  363		1.700668
   27	 4594		  364		1.700715
   28	  724		  366		1.998199
			 5083		1.953261
   29	 5103		  367		1.978791
   30	 6230		  368		1.523635
   31	 5105		  369		1.978791
   32	  370		 5090		1.964045
   33	  372		 4821		1.975229
			14661		1.049988
   34	  374		 4822		1.969521
			14667		1.038527
   35	15388		  708		1.043964
   36	 1045		  709		1.899592
   37	15382		  711		1.036445
   38	 3806		  712		1.944577
			 1036		1.886140
   39	 1051		  714		1.950993
   40	 4589		  715		1.759889
   41	 3807		  716		1.984498
   42	 1048		  717		1.998199
   43	 4590		  719		1.765597
   44	 6227		  720		1.572438
   45	 6226		  721		1.568776
   46	  722		 4818		1.986737
			14659		1.032820
   47	  723		 4817		1.998198
			14657		1.044281
   48	  725		 5089		1.984498
   49	15559		 1029		1.031398
   50	15391		 1030		1.032502
   51	 4586		 1032		1.814461
			 3790		1.814447
   52	 6225		 1034		1.607904
			 3794		1.592624
   53	 3805		 1035		1.975245
   54	 2088		 1037		1.988424
   55	 3812		 1038		1.795621
   56	 6224		 1039		1.596739
   57	 2087		 1040		1.998199
   58	 4587		 1041		1.771717
			 3797		1.784897
   59	 6223		 1043		1.592577
   60	15553		 1044		1.031398
   61	 1046		 3783		1.218325
			 4814		1.974317
   62	 1047		 3784		1.814461
   63	 1049		 3795		1.187990
			 4816		1.992444
			14662		1.049988
   64	 1050		 3798		1.182974
			 4815		1.980936
			14663		1.038527
   65	 6213		 1384		1.698358
   66	 5753		 1385		1.817189
			 3106		1.985032
   67	15424		 1387		1.038257
   68	 1737		 1388		1.994652
			 5741		1.985032
   69	 4576		 1389		1.933806
   70	 6215		 1390		1.719395
			 5736		1.709775
   71	 5758		 1391		1.907064
   72	15589		 1393		1.037153
   73	 6214		 1394		1.703259
   74	 1741		 1395		1.998199
   75	 4577		 1396		1.888962
			 1725		1.894575
			 5746		1.873588
   76	 1738		 1397		1.992491
   77	 1399		 1733		1.924186
			 5742		1.903199
   78	 1400		 1721		1.816762
   79	 1401		 3099		1.826382
   80	 1402		 1732		1.292699
			 4805		1.969474
			 5747		1.266005
   81	 1403		 3102		1.998199
   82	 1404		 1727		1.933806
   83	 1405		 4804		1.969521
			14665		1.044281
   84	 6212		 1717		1.728927
   85	 2404		 1718		1.998199
   86	15592		 1720		1.040349
   87	 6211		 1722		1.723173
   88	 4574		 1723		1.906008
   89	15595		 1726		1.035342
   90	 2401		 1728		1.998199
   91	 4575		 1729		1.911715
   92	 4578		 1731		1.894575
			 5734		1.907064
   93	15421		 1734		1.037298
   94	 1735		 4806		1.975229
			 5748		1.299434
   95	 1736		 3098		1.996386
   96	 1739		 4802		1.963720
			14112		1.038527
   97	 1740		 4803		1.980936
			14106		1.038527
   98	15571		 2074		1.036194
   99	15397		 2075		1.038210
  100	 4584		 2077		1.813940
			 3789		1.817440
  101	 6222		 2078		1.632909
  102	 6221		 2080		1.635913
  103	 4585		 2081		1.802432
			 3785		1.800224
  104	 3804		 2082		1.996386
  105	 2756		 2083		1.998199
  106	 3802		 2085		1.986813
			 2751		1.850789
  107	 2086		 3791		1.204055
			 4813		1.975276
  108	 2089		 3782		1.204055
			 4812		1.975182
  109	15601		 2386		1.036103
  110	 6209		 2387		1.753888
  111	15436		 2388		1.037207
  112	 3443		 2390		1.717206
  113	 4573		 2391		1.936722
  114	 4572		 2392		1.936722
  115	 3440		 2393		1.998199
