The following slacks have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest slack in design: -5.26238e-10
Smallest slack in design: -5.64516e-09
Total slack in design: -1.16089e-05
Total negative slack: 1.16089e-05


Range		-5.6e-09 to -4.6e-09	-4.6e-09 to -3.6e-09	-3.6e-09 to -2.6e-09	-2.6e-09 to -1.6e-09	-1.6e-09 to -5.3e-10	Not analysed
Slacks in range		576			969			537			1006			974			324

Net #	Driver_tnode	to_node	Slack

    0	14150		    0	-1.29442e-09
    1	59026		    1	-3.12074e-09
			 6618	-4.43206e-09
    2	11506		    2	-3.70974e-09
			 6620	-4.34032e-09
			 8517	-2.35537e-09
			 9249	-3.18721e-09
			12279	-1.79237e-09
			21274	-4.86063e-09
			27436	-2.62643e-09
			31012	-3.63784e-09
			59021	-1.362e-09
			65443	-2.41931e-09
    3	 1105		    3	-5.26568e-09
    4	14151		    4	-1.62942e-09
    5	 8149		    5	-1.16e-09
			 2792	-2.08542e-09
			 9980	-1.9279e-09
			12253	-3.02679e-09
			13359	-2.62282e-09
			15232	-1.64929e-09
			15617	-1.51376e-09
			16328	-9.33421e-10
			16735	-1.5148e-09
			20076	-1.78372e-09
			27073	-1.53627e-09
			44749	-1.76467e-09
			47746	-1.64929e-09
			53661	-1.72458e-09
			65753	-1.78372e-09
    6	16341		    6	-5.04021e-09
    7	 3134		    7	-3.2766e-09
    8	 9276		    8	-4.13037e-09
			 6624	-4.98821e-09
			 9623	-4.62579e-09
			10334	-4.62579e-09
			10727	-4.15637e-09
			11496	-4.42521e-09
			12278	-4.15637e-09
			12654	-4.62579e-09
			13368	-4.2919e-09
			15249	-4.62579e-09
			15613	-4.49137e-09
			15960	-4.49137e-09
			16717	-4.62579e-09
			17073	-4.15637e-09
			22503	-4.29079e-09
			27074	-4.71937e-09
			31868	-4.56074e-09
			35963	-4.76021e-09
			47730	-4.29079e-09
			59016	-4.42521e-09
    9	 9988		    9	-1.63195e-09
   10	46648		   10	-3.81816e-09
			 7774	-3.88813e-09
   11	66060		   11	-1.30543e-09
			  380	-1.01187e-09
			  729	-1.25924e-09
			 1077	-1.1699e-09
			 2793	-1.1699e-09
			 3130	-1.12653e-09
			 4406	-1.14629e-09
			 4763	-1.24408e-09
			 5145	-1.03437e-09
			 5521	-1.10855e-09
			 5886	-1.24408e-09
			 6241	-9.01057e-10
			 6605	-1.43985e-09
			 6997	-1.28285e-09
			 7363	-1.61792e-09
			 7783	-1.5049e-09
			 8141	-1.1699e-09
			 8518	-1.37048e-09
			 8864	-8.9995e-10
			 9267	-1.03548e-09
			 9647	-8.9995e-10
			 9972	-1.03548e-09
			10339	-8.9995e-10
			10717	-8.9995e-10
			11097	-1.1485e-09
			11503	-2.24919e-09
			11894	-1.30432e-09
			12254	-8.9995e-10
			12666	-1.03548e-09
			13021	-1.30432e-09
			13370	-1.16879e-09
			13743	-1.1699e-09
			14131	-1.30432e-09
			14510	-1.03548e-09
			14887	-1.01297e-09
			15252	-8.9995e-10
			15622	-1.1699e-09
			15972	-1.1699e-09
			16325	-1.01297e-09
			16734	-1.57538e-09
			17070	-8.9995e-10
			17437	-1.24408e-09
			17800	-9.85867e-10
			18293	-1.25924e-09
			18643	-1.25813e-09
			18992	-1.10855e-09
			19357	-1.03437e-09
			19706	-2.00064e-09
			20081	-7.39528e-10
			20471	-1.51403e-09
			20882	-8.72843e-10
			21284	-1.43985e-09
			21639	-1.39366e-09
			22076	-1.3785e-09
			22495	-1.16879e-09
			22846	-1.82172e-09
			23183	-1.57427e-09
			23518	-1.25813e-09
			23982	-7.64421e-10
			24421	-8.9995e-10
			24841	-1.7098e-09
			25247	-1.5528e-09
			25578	-1.12371e-09
			25960	-1.14629e-09
			26334	-1.28285e-09
			26711	-1.25692e-09
			27093	-1.03548e-09
			27419	-1.28182e-09
			27795	-1.41624e-09
			28165	-1.73179e-09
			28586	-1.51403e-09
			28910	-8.98843e-10
			29407	-1.7087e-09
			29753	-1.39477e-09
			30158	-1.25924e-09
			30594	-1.3785e-09
			31017	-8.98843e-10
			31465	-1.57427e-09
			31841	-1.24408e-09
			32247	-1.68619e-09
			32623	-1.57427e-09
			32955	-1.68722e-09
			33286	-1.57427e-09
			33628	-1.68619e-09
			33970	-1.5528e-09
			34301	-1.5528e-09
			34622	-1.68722e-09
			34959	-1.30432e-09
			35316	-1.68619e-09
			35635	-1.7087e-09
			35953	-1.43985e-09
			36355	-1.43874e-09
			36690	-1.43874e-09
			37012	-1.57427e-09
			37363	-1.82172e-09
			37707	-1.6838e-09
			38074	-1.25924e-09
			38431	-1.57427e-09
			38839	-1.5528e-09
			39234	-1.25813e-09
			39667	-1.24408e-09
			40104	-1.33342e-09
			40534	-1.12371e-09
			40972	-1.10855e-09
			41390	-9.7413e-10
			41868	-1.7098e-09
			42180	-1.43874e-09
			42567	-2.02774e-09
			42929	-1.30432e-09
			43300	-1.51014e-09
			43660	-1.43874e-09
			44020	-1.41727e-09
			44378	-1.43874e-09
			44741	-1.1474e-09
			45105	-1.5528e-09
			45491	-1.48129e-09
			45884	-1.6838e-09
			46259	-9.85867e-10
			46630	-1.51403e-09
			46997	-1.3785e-09
			47352	-1.30432e-09
			47733	-8.9995e-10
			48097	-1.36937e-09
			48442	-1.59313e-09
			48788	-1.44355e-09
			49180	-1.23384e-09
			49512	-1.45871e-09
			49875	-1.32429e-09
			50214	-1.23495e-09
			50558	-1.9415e-09
			50923	-1.23495e-09
			51300	-1.63822e-09
			51632	-1.14629e-09
			52051	-1.30322e-09
			52511	-1.36937e-09
			52875	-1.73179e-09
			53278	-1.51403e-09
			53666	-7.39528e-10
			54064	-1.12371e-09
			54435	-8.9995e-10
			54813	-1.43874e-09
			55194	-1.32429e-09
			55516	-1.14629e-09
			55889	-9.7413e-10
			56306	-1.41727e-09
			56667	-1.57376e-09
			57037	-1.43874e-09
			58647	-1.30432e-09
			59000	-1.51403e-09
			59372	-1.5528e-09
			59693	-1.30322e-09
			60135	-1.16879e-09
			60852	-1.25813e-09
			61292	-1.94261e-09
			61719	-1.1474e-09
			63352	-1.66361e-09
   12	 7786		   12	-4.00058e-09
			 1095	-4.25315e-09
			 2789	-4.58957e-09
			 3127	-4.70038e-09
			 6237	-4.40844e-09
			 6610	-3.86473e-09
			 6970	-3.99915e-09
			 7368	-3.86473e-09
			 8130	-4.29874e-09
			 8503	-4.27163e-09
			 8876	-4.1621e-09
			 9261	-3.66415e-09
			 9625	-4.16321e-09
			 9977	-4.29874e-09
			10331	-3.79968e-09
			10715	-3.66415e-09
			11092	-3.97315e-09
			11890	-3.86473e-09
			12659	-4.31307e-09
			13017	-3.50373e-09
			13739	-3.83873e-09
			14133	-3.83873e-09
			14509	-4.20005e-09
			14884	-4.08507e-09
			15235	-3.77607e-09
			15621	-4.58957e-09
			15969	-3.97315e-09
			16323	-4.24802e-09
			16723	-3.52973e-09
			17098	-4.16321e-09
			25234	-4.38758e-09
			26344	-3.61215e-09
			26712	-3.50373e-09
			44754	-3.66526e-09
			47358	-3.63815e-09
			47736	-4.1396e-09
			52504	-4.24563e-09
			56316	-3.86615e-09
			59355	-3.63815e-09
			60511	-3.27715e-09
   13	 1104		   13	-5.40121e-09
   14	 1102		   14	-4.92316e-09
			 6622	-3.09795e-09
			 8498	-4.65432e-09
			 8866	-3.92979e-09
			 9265	-3.9569e-09
			 9620	-4.0899e-09
			10316	-4.0639e-09
			10708	-4.15748e-09
			11495	-3.23237e-09
			12644	-4.04132e-09
			14141	-4.13148e-09
			15238	-4.37782e-09
			15954	-3.90237e-09
			16719	-3.81995e-09
			17085	-4.06421e-09
			19724	-3.79426e-09
			20483	-4.33527e-09
			27065	-4.31679e-09
			31845	-3.83732e-09
			34952	-3.45895e-09
			35957	-3.90237e-09
			44768	-3.43295e-09
   15	 1103		   15	-5.64516e-09
			 2790	-4.74426e-09
			 6623	-3.45784e-09
			 8139	-4.58785e-09
			 8499	-5.01532e-09
			 8873	-4.42521e-09
			 9266	-4.98821e-09
			 9621	-4.31537e-09
			 9983	-4.58785e-09
			10338	-4.28937e-09
			10726	-4.51737e-09
			11099	-4.26337e-09
			11505	-3.59337e-09
			12258	-4.53696e-09
			12664	-4.49137e-09
			13015	-3.79284e-09
			13734	-4.26337e-09
			14130	-4.49137e-09
			14496	-4.62579e-09
			14879	-4.26337e-09
			15253	-4.60329e-09
			15950	-4.12784e-09
			16327	-4.42521e-09
			16720	-4.31537e-09
			17093	-4.55964e-09
			19703	-4.28968e-09
			20477	-5.14974e-09
