Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.99254
Smallest timing criticality in design: 0
Total timing criticality in design: 6103.09

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		324			0			429			1969			1664			



Net #	Driver_tnode	 to_node	Timing criticality

    0	14150		    0		1.227587
    1	59026		    1		1.548693
			 6618		1.779250
    2	11506		    2		1.652251
			 6620		1.763120
			 8517		1.414124
			 9249		1.560380
			12279		1.315137
			21274		1.854603
			27436		1.461782
			31012		1.639610
			59021		1.239468
			65443		1.425367
    3	 1105		    3		1.925819
    4	14151		    4		1.286487
    5	 8149		    5		1.203953
			 2792		1.366661
			 9980		1.338966
			12253		1.532174
			13359		1.461147
			15232		1.289981
			15617		1.266152
			16328		1.164115
			16735		1.266334
			20076		1.313615
			27073		1.270109
			44749		1.310266
			47746		1.289981
			53661		1.303218
			65753		1.313615
    6	16341		    6		1.886177
    7	 3134		    7		1.576095
    8	 9276		    8		1.726207
			 6624		1.877034
			 9623		1.813313
			10334		1.813313
			10727		1.730778
			11496		1.778047
			12278		1.730778
			12654		1.813313
			13368		1.754607
			15249		1.813313
			15613		1.789678
			15960		1.789678
			16717		1.813313
			17073		1.730778
			22503		1.754413
			27074		1.829766
			31868		1.801876
			35963		1.836947
			47730		1.754413
			59016		1.778047
    9	 9988		    9		1.286931
   10	46648		   10		1.671314
			 7774		1.683616
   11	66060		   11		1.229522
			  380		1.177908
			  729		1.221401
			 1077		1.205693
			 2793		1.205693
			 3130		1.198068
			 4406		1.201542
			 4763		1.218736
			 5145		1.181865
			 5521		1.194907
			 5886		1.218736
			 6241		1.158425
			 6605		1.253157
			 6997		1.225552
			 7363		1.284466
			 7783		1.264594
			 8141		1.205693
			 8518		1.240959
			 8864		1.158230
			 9267		1.182059
			 9647		1.158230
			 9972		1.182059
			10339		1.158230
			10717		1.158230
			11097		1.201931
			11503		1.395455
			11894		1.229328
			12254		1.158230
			12666		1.182059
			13021		1.229328
			13370		1.205499
			13743		1.205693
			14131		1.229328
			14510		1.182059
			14887		1.178102
			15252		1.158230
			15622		1.205693
			15972		1.205693
			16325		1.178102
			16734		1.276985
			17070		1.158230
			17437		1.218736
			17800		1.173336
			18293		1.221401
			18643		1.221206
			18992		1.194907
			19357		1.181865
			19706		1.351754
			20081		1.130025
			20471		1.266199
			20882		1.153464
			21284		1.253157
			21639		1.245035
			22076		1.242370
			22495		1.205499
			22846		1.320297
			23183		1.276791
			23518		1.221206
			23982		1.134401
			24421		1.158230
			24841		1.300620
			25247		1.273015
			25578		1.197572
			25960		1.201542
			26334		1.225552
			26711		1.220994
			27093		1.182059
			27419		1.225371
			27795		1.249005
			28165		1.304486
			28586		1.266199
			28910		1.158036
			29407		1.300425
			29753		1.245230
			30158		1.221401
			30594		1.242370
			31017		1.158036
			31465		1.276791
			31841		1.218736
			32247		1.296468
			32623		1.276791
			32955		1.296650
			33286		1.276791
			33628		1.296468
			33970		1.273015
			34301		1.273015
			34622		1.296650
			34959		1.229328
			35316		1.296468
			35635		1.300425
			35953		1.253157
			36355		1.252962
			36690		1.252962
			37012		1.276791
			37363		1.320297
			37707		1.296048
			38074		1.221401
			38431		1.276791
			38839		1.273015
			39234		1.221206
			39667		1.218736
			40104		1.234443
			40534		1.197572
			40972		1.194907
			41390		1.171273
			41868		1.300620
			42180		1.252962
			42567		1.356520
			42929		1.229328
			43300		1.265515
			43660		1.252962
			44020		1.249187
			44378		1.252962
			44741		1.201737
			45105		1.273015
			45491		1.260442
			45884		1.296048
			46259		1.173336
			46630		1.266199
			46997		1.242370
			47352		1.229328
			47733		1.158230
			48097		1.240765
			48442		1.280106
			48788		1.253807
			49180		1.216936
			49512		1.256472
			49875		1.232838
